,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
1988,2024-02-21 20:00:00,14.4,,20.0,,,,1,28,73,116
1989,2024-02-21 21:00:00,18.2,,30.0,,,,1,28,74,113
1990,2024-02-21 22:00:00,16.4,,29.0,,,,1,28,75,109
1991,2024-02-21 23:00:00,11.4,,20.0,,,,1,28,76,107
1992,2024-02-22 00:00:00,17.5,,19.0,,,,1,28,76,106
1993,2024-02-22 01:00:00,17.0,,17.0,,,,1,27,78,108
1994,2024-02-22 02:00:00,15.6,,14.0,,,,0,27,81,106
1995,2024-02-22 03:00:00,13.4,,12.0,,,,0,26,83,114
1996,2024-02-22 04:00:00,11.8,,7.0,,,,0,26,86,109
1997,2024-02-22 05:00:00,20.1,,11.0,,,,1,26,83,101
1998,2024-02-22 06:00:00,20.5,,3.0,,,,0,26,85,105
1999,2024-02-22 07:00:00,25.9,,4.0,,,,1,26,84,103
2000,2024-02-22 08:00:00,25.4,,21.0,,,,1,29,69,118
2001,2024-02-22 09:00:00,15.2,,25.0,,,,1,31,60,108
2002,2024-02-22 10:00:00,12.9,,27.0,,,,1,31,56,134
2003,2024-02-22 11:00:00,13.2,,27.0,,,,1,33,51,136
2004,2024-02-22 12:00:00,10.0,,,,,,1,33,48,138
2005,2024-02-22 13:00:00,11.2,,24.0,,,,1,33,46,144
2006,2024-02-22 14:00:00,8.5,,24.0,,,,1,33,45,170
2007,2024-02-22 15:00:00,8.6,,22.0,,,,1,33,45,156
2008,2024-02-22 16:00:00,7.9,,22.0,,,,2,33,49,138
2009,2024-02-22 17:00:00,9.7,,21.0,,,,1,31,55,156
2010,2024-02-22 18:00:00,10.3,,20.0,,,,1,29,64,157
2011,2024-02-22 19:00:00,11.2,,19.0,,,,1,29,68,118
2012,2024-02-22 20:00:00,12.0,,21.0,,,,2,28,69,118
2013,2024-02-22 21:00:00,12.5,,22.0,,,,1,28,70,110
2014,2024-02-22 22:00:00,9.8,,28.0,,,,1,28,72,109
2015,2024-02-22 23:00:00,9.3,,20.0,,,,1,28,74,107
2016,2024-02-23 00:00:00,10.5,,15.0,,,,1,27,76,106
2017,2024-02-23 01:00:00,12.6,,10.0,,,,1,27,79,107
2018,2024-02-23 02:00:00,16.2,,10.0,,,,1,26,82,106
2019,2024-02-23 03:00:00,14.8,,9.0,,,,0,26,84,105
2020,2024-02-23 04:00:00,16.9,,8.0,,,,0,26,85,105
2021,2024-02-23 05:00:00,16.1,,5.0,,,,1,25,87,106
2022,2024-02-23 06:00:00,21.7,,2.0,,,,0,25,88,105
2023,2024-02-23 07:00:00,23.0,,5.0,,,,0,26,83,102
2024,2024-02-23 08:00:00,,,,,,,1,28,71,113
2025,2024-02-23 09:00:00,,,,,,,1,30,63,131
2026,2024-02-23 10:00:00,12.1,,,,,,1,31,56,159
2027,2024-02-23 11:00:00,10.1,,,,,,1,32,52,164
2028,2024-02-23 12:00:00,7.3,,,,,,1,32,50,171
2029,2024-02-23 13:00:00,6.9,,,,,,1,33,49,176
2030,2024-02-23 14:00:00,5.3,,,,,,1,33,48,175
2031,2024-02-23 15:00:00,5.6,,,,,,1,33,50,185
2032,2024-02-23 16:00:00,8.6,,,,,,1,32,52,192
2033,2024-02-23 17:00:00,10.0,,,,,,1,31,53,189
2034,2024-02-23 18:00:00,12.1,,,,,,1,30,62,136
2035,2024-02-23 19:00:00,10.4,,,,,,1,29,68,131
2036,2024-02-23 20:00:00,15.6,,,,,,1,28,71,112
2037,2024-02-23 21:00:00,18.3,,,,,,1,28,73,113
2038,2024-02-23 22:00:00,12.4,,,,,,1,28,75,111
2039,2024-02-23 23:00:00,10.2,,,,,,1,28,75,115
2040,2024-02-24 00:00:00,12.6,,,,,,1,27,76,109
2041,2024-02-24 01:00:00,10.0,,,,,,1,27,75,117
2042,2024-02-24 02:00:00,11.4,,,,,,1,27,73,119
2043,2024-02-24 03:00:00,7.2,,,,,,1,27,76,110
2044,2024-02-24 04:00:00,8.8,,,,,,1,27,77,106
2045,2024-02-24 05:00:00,11.1,,,,,,1,27,76,103
2046,2024-02-24 06:00:00,18.9,,,,,,1,26,78,103
2047,2024-02-24 07:00:00,15.0,,,,,,1,27,75,92
2048,2024-02-24 08:00:00,10.3,,,,,,1,29,67,115
2049,2024-02-24 09:00:00,13.7,,,,,,1,31,58,115
2050,2024-02-24 10:00:00,11.7,,,,,,1,31,54,125
2051,2024-02-24 11:00:00,10.2,,,,,,1,32,47,161
2052,2024-02-24 12:00:00,8.2,,,,,,1,33,47,139
2053,2024-02-24 13:00:00,9.2,,,,,,1,33,46,152
2054,2024-02-24 14:00:00,6.8,,,,,,1,33,48,149
2055,2024-02-24 15:00:00,6.4,,,,,,1,33,48,166
2056,2024-02-24 16:00:00,12.4,,,,,,1,32,51,159
2057,2024-02-24 17:00:00,10.9,,,,,,1,31,54,179
2058,2024-02-24 18:00:00,14.0,,,,,,1,30,61,190
2059,2024-02-24 19:00:00,17.5,,,,,,1,29,68,154
2060,2024-02-24 20:00:00,16.1,,,,,,2,28,69,132
2061,2024-02-24 21:00:00,12.7,,,,,,1,28,71,121
2062,2024-02-24 22:00:00,11.1,,,,,,2,28,74,118
2063,2024-02-24 23:00:00,17.0,,,,,,1,28,72,114
2064,2024-02-25 00:00:00,13.3,,,,,,1,28,72,123
2065,2024-02-25 01:00:00,10.5,,,,,,1,27,73,135
2066,2024-02-25 02:00:00,10.8,,,,,,1,27,74,144
2067,2024-02-25 03:00:00,7.1,,,,,,1,27,75,92
2068,2024-02-25 04:00:00,10.0,,,,,,1,26,77,97
2069,2024-02-25 05:00:00,13.3,,,,,,1,26,77,100
2070,2024-02-25 06:00:00,16.3,,,,,,1,26,78,97
2071,2024-02-25 07:00:00,13.2,,,,,,1,27,75,100
2072,2024-02-25 08:00:00,13.7,,,,,,1,29,65,92
2073,2024-02-25 09:00:00,10.5,,,,,,1,31,59,111
2074,2024-02-25 10:00:00,12.4,,,,,,1,32,54,135
2075,2024-02-25 11:00:00,17.8,,,,,,1,33,48,138
2076,2024-02-25 12:00:00,15.7,,,,,,1,34,44,185
2077,2024-02-25 13:00:00,12.0,,,,,,1,33,51,172
2078,2024-02-25 14:00:00,13.6,,,,,,1,33,52,159
2079,2024-02-25 15:00:00,17.5,,,,,,1,33,54,155
2080,2024-02-25 16:00:00,20.0,,,,,,2,32,58,153
2081,2024-02-25 17:00:00,20.4,,,,,,2,31,61,156
2082,2024-02-25 18:00:00,22.6,,,,,,1,29,67,144
2083,2024-02-25 19:00:00,26.2,,,,,,2,29,69,126
2084,2024-02-25 20:00:00,25.4,,,,,,1,29,72,185
2085,2024-02-25 21:00:00,19.1,,,,,,1,28,72,142
2086,2024-02-25 22:00:00,21.2,,,,,,1,28,68,140
2087,2024-02-25 23:00:00,17.7,,,,,,1,28,70,113
2088,2024-02-26 00:00:00,18.1,,,,,,1,28,72,120
2089,2024-02-26 01:00:00,15.2,,,,,,1,28,74,124
2090,2024-02-26 02:00:00,14.8,,,,,,1,27,74,125
2091,2024-02-26 03:00:00,12.9,,,,,,1,27,74,122
2092,2024-02-26 04:00:00,17.3,,,,,,1,27,75,123
2093,2024-02-26 05:00:00,15.6,,,,,,1,27,75,122
2094,2024-02-26 06:00:00,27.4,,,,,,1,27,76,115
2095,2024-02-26 07:00:00,27.3,,,,,,1,28,73,121
2096,2024-02-26 08:00:00,19.2,,,,,,1,29,68,117
2097,2024-02-26 09:00:00,22.5,,,,,,1,30,63,135
2098,2024-02-26 10:00:00,22.4,,,,,,1,32,55,200
2099,2024-02-26 11:00:00,18.9,,,,,,1,32,52,158
2100,2024-02-26 12:00:00,20.0,,,,,,1,33,49,221
2101,2024-02-26 13:00:00,18.3,,,,,,1,33,45,171
2102,2024-02-26 14:00:00,17.8,,,,,,1,33,47,201
2103,2024-02-26 15:00:00,19.8,,,,,,1,33,51,153
2104,2024-02-26 16:00:00,18.3,,,,,,1,32,54,163
2105,2024-02-26 17:00:00,16.8,,,,,,1,31,56,187
2106,2024-02-26 18:00:00,22.9,,,,,,1,30,63,158
2107,2024-02-26 19:00:00,19.8,,,,,,1,29,69,170
2108,2024-02-26 20:00:00,20.2,,,,,,1,29,72,191
2109,2024-02-26 21:00:00,16.0,,,,,,1,28,72,139
2110,2024-02-26 22:00:00,18.7,,,,,,1,28,72,119
2111,2024-02-26 23:00:00,16.6,,,,,,1,28,72,116
2112,2024-02-27 00:00:00,14.1,,,,,,1,28,72,102
2113,2024-02-27 01:00:00,17.2,,,,,,1,28,73,96
2114,2024-02-27 02:00:00,11.5,,,,,,1,28,74,114
2115,2024-02-27 03:00:00,9.7,,,,,,1,27,75,94
2116,2024-02-27 04:00:00,12.4,,,,,,1,27,77,95
2117,2024-02-27 05:00:00,18.8,,,,,,1,27,77,114
2118,2024-02-27 06:00:00,24.7,,,,,,1,27,77,103
2119,2024-02-27 07:00:00,17.7,,,,,,1,27,75,108
2120,2024-02-27 08:00:00,20.6,,,,,,1,29,67,96
2121,2024-02-27 09:00:00,18.4,,,,,,1,30,62,119
2122,2024-02-27 10:00:00,,,0.0,,,,1,32,52,162
2123,2024-02-27 11:00:00,,,5.0,,,,1,32,51,149
2124,2024-02-27 12:00:00,15.3,,13.0,,,,1,33,49,188
2125,2024-02-27 13:00:00,12.3,,2.0,,,,1,33,48,168
2126,2024-02-27 14:00:00,10.2,,21.0,,,,1,33,49,186
2127,2024-02-27 15:00:00,18.1,,23.0,,,,1,32,51,190
2128,2024-02-27 16:00:00,13.5,,0.0,,,,1,32,56,181
2129,2024-02-27 17:00:00,12.1,,,,,,1,30,61,197
2130,2024-02-27 18:00:00,15.3,,3.0,,,,1,29,66,178
2131,2024-02-27 19:00:00,21.7,,9.0,,,,1,29,67,162
2132,2024-02-27 20:00:00,17.5,,1.0,,,,1,29,68,134
2133,2024-02-27 21:00:00,21.1,,0.0,,,,1,29,69,140
2134,2024-02-27 22:00:00,23.2,,0.0,,,,1,29,70,111
2135,2024-02-27 23:00:00,16.2,,8.0,,,,1,28,71,120
2136,2024-02-28 00:00:00,18.3,,9.0,,,,1,28,72,119
2137,2024-02-28 01:00:00,14.5,,19.0,,,,1,28,74,140
2138,2024-02-28 02:00:00,12.4,,20.0,,,,1,28,74,117
2139,2024-02-28 03:00:00,11.7,,21.0,,,,1,28,74,115
2140,2024-02-28 04:00:00,17.8,,17.0,,,,1,27,74,108
2141,2024-02-28 05:00:00,18.0,,0.0,,,,1,27,75,83
2142,2024-02-28 06:00:00,18.9,,0.0,,,,1,27,76,96
2143,2024-02-28 07:00:00,19.8,,6.0,,,,1,28,73,85
2144,2024-02-28 08:00:00,19.0,,2.0,,,,1,29,67,117
2145,2024-02-28 09:00:00,18.9,,0.0,,,,1,31,58,124
2146,2024-02-28 10:00:00,18.0,,3.0,,,,1,32,52,181
2147,2024-02-28 11:00:00,16.1,,1.0,,,,1,33,50,204
2148,2024-02-28 12:00:00,13.2,,13.0,,,,1,33,48,189
2149,2024-02-28 13:00:00,15.1,,10.0,,,,1,34,47,194
2150,2024-02-28 14:00:00,14.3,,4.0,,,,1,33,50,188
2151,2024-02-28 15:00:00,16.3,,18.0,,,,1,33,52,198
2152,2024-02-28 16:00:00,16.0,,5.0,,,,1,32,53,179
2153,2024-02-28 17:00:00,23.1,,0.0,,,,1,31,57,209
2154,2024-02-28 18:00:00,27.7,,,,,,1,29,61,216
2155,2024-02-28 19:00:00,23.6,,0.0,,,,1,29,64,184
2156,2024-02-28 20:00:00,25.2,,0.0,,,,1,29,64,183
2157,2024-02-28 21:00:00,23.2,,1.0,,,,1,29,64,159
2158,2024-02-28 22:00:00,24.7,,3.0,,,,1,28,65,134
2159,2024-02-28 23:00:00,19.8,,6.0,,,,1,28,65,94
